Cta_Contable,Año,Mes,Fecha,Tipo_Comp,Num_Comp,Glosa,Primer_Analisis,Referencia,Debito,Credito,Num_Referencia
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,147,Derivador tap 2 sal 12dB 5-2400MHz,P-1701,C08712748,22122,0,48783
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,149,Arriendo Baño Quimico,P-1716,O19502485,36000,0,48785
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,150,Cable coaxial RG6 77% malla Libre de Hal,P-1699,T14380048,969000,0,48786
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,150,Fibra Optica FO Monomodo 2F G652D 3 port,P-1699,C08712455,288000,0,48786
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,150,Conector Conico F RG6 para crimpar,P-1699,S09242300,55200,0,48786
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,150,Splitter distribuidor F 1x2 salida 5-240,P-1699,C06110268,44280,0,48786
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,150,Mezclador PAU con Distribuidor F 4 salid,P-1699,C08712674,145620,0,48786
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,150,"Tornillo Framer 7 x 7/16"" Negro",P-1699,I17440300,2400,0,48786
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,150,Vaselina Vegetal,P-1699,I17452714,9807,0,48786
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,151,Candado,P-1699,H21580374,7960,0,48787
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,152,Modulo Monitoreo Notifier FMM-101 Addressable Mini Module With FlashScan,P-1700,P07120244,183385,0,48788
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,153,Splitter distribuidor F 1x2 salida 5-1200MHz,P-1699,C06110268,0,44280,48789
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,154,REPARTIDOR 5-1218 MHZ RIT ALAMBRICA 2D 4DB,P-1699,C08712924,81840,0,48790
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,156,Extintor PQS 6 Kg,P-1704,P08182228,1518000,0,48792
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,171,Motor FAAC 746 Corredera 600K ERZ16,P-1692,S12312433,777800,0,48807
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,171,Fotocelda Largo Alcance 20 mts 24v ST,P-1692,S12342569,61000,0,48807
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,171,Baliza Destellante 24/220v ST,P-1692,S12342568,31840,0,48807
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,171,Cremallera metalica,P-1692,S12340132,94488,0,48807
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,171,Control Remoto Garrison 1 canal,P-1692,S12341189,1150625,0,48807
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,171,Receptor Garrison 1 canal,P-1692,S12341188,37320,0,48807
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,171,Electrodo Soldadura 6011 3/32,P-1692,I15410264,11092,0,48807
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,171,"Disco corte 4 1/2"" metal",P-1692,I17440838,1512,0,48807
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,171,Placa anclaje motor Faac 746 / 844,P-1692,S12341022,43688,0,48807
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,171,"Perno anclaje 1/2"" x 3 3/4""",P-1692,I15411564,4620,0,48807
4101010-000,2023,1,2023-01-06T00:00:00-03:00,CIN,171,"Brocha 2 1/2""",P-1692,I17440408,1000,0,48807
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,177,Conector RG11 para crimpar,P-1676,C08732769,132900,0,48809
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,180,Cable Incendio 2x18 AWG Sin Pantalla UL,P-1716,T14382428,161040,0,48812
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,180,Cinta Aisladora 3M Temflex 1500,P-1716,I16430107,3152,0,48812
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,180,Sierra Copa 20mm,P-1716,I15410225,13428,0,48812
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,181,"Conduit galvanizado EMT 20 x3000mm (1/2"")",P-1693,T14370122,0,23905,48813
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,181,Caja electrica Galvanizada A-01 100 x 65 x 65 c/tapa y emp,P-1693,T14370774,0,7068,48813
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,181,Caja electrica galvanizada A-11 100x100x65 c/tapa y emp,P-1693,T14370448,0,11340,48813
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,181,"Conduit galvanizado EMT 25 x3000mm (3/4"")",P-1693,T14372591,0,12486,48813
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,182,"Conduit galvanizado EMT 20 x3000mm (1/2""",P-1716,T14370122,102450,0,48814
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,182,"Union copla 20mm EMT (1/2"")",P-1716,T14370131,28600,0,48814
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,182,"Abrazadera caddy o CD0B 1/2"" (20mm) aper",P-1716,T14370391,10150,0,48814
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,182,Caja electrica Galvanizada A-01 100 x 65,P-1716,T14370774,17670,0,48814
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,182,Caja electrica galvanizada A-11 100x100x,P-1716,T14370448,56700,0,48814
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,182,"Terminal salida caja EMT 20mm (1/2"")",P-1716,T14370099,28000,0,48814
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,182,Conduit Flexible 20mm Metalico con PVC (,P-1716,T14370414,71200,0,48814
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,182,Conector recto 20mm p/ flexible metalico,P-1716,T14370415,80600,0,48814
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,182,"Tornillo autoperforante 10 x 1""  hexagon",P-1716,I17441134,6200,0,48814
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,182,Tarugo plastico 6 mm,P-1716,T14400287,1100,0,48814
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,182,"Tornillo Roscalata 8 x 1""",P-1716,I17442447,1400,0,48814
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,185,Condulet c/tubería ansi c/tapa y empaque de aluminio 3/4,P-1700,O19501068,5754,0,48817
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,185,Condulet c/tubería ansi c/tapa y empaque de aluminio 3/4,P-1700,O19501068,56188,0,48817
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,185,Curva galvanizada 3/4 ANSI c80. 1,P-1700,O19501068,6565,0,48817
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,185,Copla galvanizada 3/4 ansi c80. 1,P-1700,O19501068,6892,0,48817
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,190,Alcohol Isopropilico 1 L,P-1715,I16431353,5546,0,48822
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,193,Conduit PVC 20 x3000mm libre de halogeno,P-1700,T14372793,41064,0,48825
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,193,"Conduit galvanizado EMT 25 x3000mm (3/4""",P-1700,T14372591,103480,0,48825
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,193,Cable Incendio 2x18 AWG CON Pantalla UL,P-1700,T14380996,176280,0,48825
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,193,Cable Incendio 2x18 AWG Sin Pantalla UL,P-1700,T14382428,80520,0,48825
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,193,Modulo Monitoreo Notifier FMM-101 Addres,P-1700,P07120244,222138,0,48825
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,194,Cable Incendio 2x18 AWG CON Pantalla UL,P-1700,T14380996,30510,0,48826
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,195,Codo 90° 110mm HDPE Termofusion,P-1689,P08200773,0,26522,48827
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,196,Codo 45° 110mm HDPE Termofusion,P-1693,P08201327,0,23946,48828
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,196,Union copla red 160 x 110 mm HDPE Termofusion,P-1693,P08201326,0,34300,48828
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,196,Stub end 110mm HDPE Termofusion,P-1693,P08200775,0,11624,48828
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,196,"Flange Lap Joint Ø4"" p/stub end ANSI 150# B.16.5",P-1693,P08200767,0,12500,48828
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,197,Codo 45° 160mm HDPE Termofusion,P-1715,P08202512,49380,0,48829
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,197,Codo 90° 110mm HDPE Termofusion,P-1715,P08200773,26522,0,48829
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,197,Codo 45° 110mm HDPE Termofusion,P-1715,P08201327,23946,0,48829
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,197,Union copla red 160 x 110 mm HDPE Termof,P-1715,P08201326,34300,0,48829
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,197,Stub end 110mm HDPE Termofusion,P-1715,P08200775,11624,0,48829
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,197,"Flange Lap Joint Ø4"" p/stub end ANSI 150",P-1715,P08200767,12500,0,48829
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,197,"Perno hex 1/2"" x 4"" Zincado",P-1715,I15411127,26580,0,48829
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,197,"Perno hex 1/2"" x 3"" Zincado",P-1715,I15411127,10632,0,48829
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,197,"Golilla presion 1/2"" zincada",P-1715,I15410754,3000,0,48829
4101010-000,2023,1,2023-01-09T00:00:00-03:00,CIN,197,"Golilla plana 1/2"" zincada",P-1715,I15410755,7600,0,48829
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,206,"Carrete Manguera 1"" Semi-Rigida 30 M",P-1716,P08182589,1069650,0,48830
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,207,Perfil angulo laminado 40x40x5mm,P-1716,I15411619,205260,0,48831
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,207,"Disco corte 4 1/2"" metal",P-1716,I17440838,7560,0,48831
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Cañeria HDPE 160mm PN16,P-1715,P08202477,4197990,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Cañeria HDPE 110mm PN16,P-1715,P08200766,144594,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Cañeria HDPE 50 mm; PN 16,P-1715,P08202909,30474,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Tee 160mm HDPE Termofusion,P-1715,P08202513,247398,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Codo 90° 160mm  HDPE Termofusion PN16,P-1715,P08202511,120356,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Codo 90° 110mm HDPE Termofusion,P-1715,P08200773,39780,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Codo 90° 50 mm HDPE PN16 Termofusión,P-1715,P08202929,13280,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Codo 45° 50 mm HDPE PN16 Termofusión,P-1715,P08202930,3212,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Union copla red 160 x 110 mm HDPE Termof,P-1715,P08201326,67792,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Copla Red 160 x 50 HDPE Termofusión PN16,P-1715,P08202932,41056,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Stub end 160 mm HDPE Termofusion PN16,P-1715,P08202588,22396,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,"Flange Lap Joint Ø6"" p/stub end ANSI 150",P-1715,P08200583,119000,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,"Flange Slip-on Ø6"" RF ANSI B.16.5",P-1715,P08200880,113640,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Stub end 110mm HDPE Termofusion,P-1715,P08200775,5813,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,"Flange Lap Joint Ø4"" p/stub end ANSI 150",P-1715,P08200767,35000,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,"Flange Slip On Ø4"" ANSI B16.1",P-1715,P08202935,52520,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,209,Stub end 50 mm HDPE Termofusion PN16,P-1715,P08202942,4738,0,48833
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,211,Palanca Incendio Bosch convencional UL a,P-1700,P07142062,144492,0,48835
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,212,"Perno hex 3/4"" x 4 1/2"" con Tuerca y Golillas",P-1664,I15411348,0,16464,48836
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,212,"Tuerca hexagonal zincada 3/4""",P-1664,I17440820,0,844,48836
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,212,"Tuerca hexagonal zincada 1/2""",P-1664,I15410604,0,1323,48836
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,212,"Golilla presion 3/4"" zincada",P-1664,I17440826,0,3672,48836
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,212,"Golilla plana 3/4"" zincada",P-1664,I17440821,0,4536,48836
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,213,"Flange Slip-on Ø6"" RF ANSI B.16.5",P-1715,P08200880,28410,0,48837
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,213,"Perno hex 3/4"" x 4 1/2"" con Tuerca y Gol",P-1715,I15411348,16464,0,48837
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,213,"Tuerca hexagonal zincada 3/4""",P-1715,I17440820,21100,0,48837
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,213,"Tuerca hexagonal zincada 1/2""",P-1715,I15410604,4900,0,48837
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,213,"Golilla presion 3/4"" zincada",P-1715,I17440826,10800,0,48837
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,213,"Golilla plana 3/4"" zincada",P-1715,I17440821,4536,0,48837
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,215,Switch 4+2 puertos Dahua PFS3006-4ET-60 100MBS 4 bocas PoE 60W,P-1658,C03051971,0,29000,48839
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,216,Switch 8 puertos TP-Link TL-SF1008P 100MBS 4 bocas PoE 53W No administrable,P-1682,C03051801,0,27032,48840
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,217,Switch 4+2 puertos Dahua PFS3006-4ET-60 100MBS 4 bocas PoE 60W,P-1682,C03051971,29000,0,48841
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,218,Bandeja canaleta tipo legrand 105x50 2.0 M,P-1664,T14372465,0,7500,48842
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,219,"Monitor LED 21,5""",P-1688,S09240384,181496,0,48843
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,219,Gabinete para Fuente Poder,P-1688,T14392307,15172,0,48843
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,219,Gabinete para Fuente Poder,P-1688,T14392307,22758,0,48843
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,219,Gabinete para Fuente Poder,P-1688,T14392307,22758,0,48843
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,219,Modulo Ampliacion expanzor DSC 8 Zonas N,P-1688,S11301832,256000,0,48843
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,219,Bandeja canaleta tipo legrand 105x50 2.0,P-1688,T14372465,7500,0,48843
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,219,Fuente 220VAC/12VDC 10A Switching,P-1688,T14390362,25980,0,48843
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,219,Fuente 220VAC/12VDC 10A Switching,P-1688,T14390362,38970,0,48843
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,220,Citofono Portero LEDA Aiphone Acero inox,P-1688,C04090229,84906,0,48844
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,221,Detector de temperatura 4H Cert UL,P-1688,P07141671,10230,0,48845
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,222,"Magnetico Embutido 1/4"" Blanco",P-1714,S11290198,21750,0,48846
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,222,"Tornillo volcanita 6 x 1 1/4""",P-1714,I17440305,2200,0,48846
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Camara Bala IR Varif 2.8-12mm HD-TVI 1MP,P-1714,S09221021,379200,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Camara Domo IR Varifocal 2.8-12mm Antiva,P-1714,S09221058,50560,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,DVR 16CH Hikvision Turbo HDTVI +16 IP 2H,P-1714,S09232497,281800,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,disco duro SATA 2 TB Purple,P-1714,S09241051,116040,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Video balun pasivo (par),P-1714,S09240328,36119,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Fuente 220VAC/12VDC 10A Switching,P-1714,T14390362,51960,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Gabinete para Fuente Poder,P-1714,T14392307,30344,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Cable UTP CAT5E unifilar interior Trimer,P-1714,T14380059,50630,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Cable UTP CAT5E SFTP Multifilar Interior,P-1714,T14380918,190800,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Intercomunicador LEF 5 Aiphone,P-1714,C04090185,81958,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Citofono Portero LEDA Aiphone Acero inox,P-1714,C04090229,141510,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Fuente 220VAC/12VDC Aiphone PS-12S,P-1714,T14390176,40095,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Cable PE 0.9 x 2,P-1714,T14380056,327000,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Cable paralelo 2x24 Blanco,P-1714,T14380055,38000,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Conduit Flexible 25mm Metalico con PVC (,P-1714,T14370735,11720,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Conector recto 25mm p/ flexible metalico,P-1714,T14370737,21096,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Cinta Aisladora 3M Temflex 1500,P-1714,I16430107,3152,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Broca HSS metal 3mm,P-1714,I17440644,1940,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,223,Broca HSS metal 6mm,P-1714,I17442579,3144,0,48847
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,224,Detector de Gas Sentek GD-518,P-1667,P07141079,16330,0,48848
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,224,Detector de Humo Fotoelectrico 4H sin ce,P-1667,P07140137,6800,0,48848
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,224,Minisirena con estrobo 12V (blanca y roj,P-1667,P07152644,3390,0,48848
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,224,Palanca Incendio convencional metalica s,P-1667,P07140215,15800,0,48848
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,224,Detector de temperatura 4H sin cert,P-1667,P07140240,18114,0,48848
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,224,Detector de Humo Fotoelectrico 4H sin ce,P-1667,P07140137,20400,0,48848
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,225,Adaptador Línea Duox Fermax F03255,P-1667,C04082101,42198,0,48849
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,225,Alimentador+Filtro DIN10 24VDC-2.5A Ferm,P-1667,C04082157,194136,0,48849
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,225,Regenerador Dual Duox Plus 1S Fermax F03,P-1667,C04082158,218142,0,48849
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,225,Gabinete para Fuente Poder,P-1667,T14392307,22758,0,48849
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,226,Detector de Humo Fotoelectrico 4H sin ce,P-1667,P07140137,6800,0,48850
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,227,Detector de temperatura 4H sin cert,P-1660,P07140240,0,9057,48851
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,228,Detector de temperatura 4H sin cert,P-1667,P07140240,9057,0,48852
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,230,Alimentador Din6 100-240VAC/24VDC-2A Fer,P-1682,C04082354,71818,0,48854
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,231,Cable coaxial RG11,P-1682,T14382752,510265,0,48855
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,231,Conector RG11 para crimpar,P-1682,C08732769,398700,0,48855
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,232,Cerradura Electrica Scanavini (chapa),P-1682,S10271067,134560,0,48856
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,233,Fuente 220VAC/12VDC 10A Switching,P-1682,T14390362,12990,0,48857
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,Conector recto 25mm p/ flexible metalico,P-1680,T14370737,28128,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,Conduit Flexible 25mm Metalico con PVC (,P-1680,T14370735,9376,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,"Tornillo Autoperforante 8 x 1"" Cabeza Le",P-1680,I17442580,1500,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,Cinta Aisladora 3M Temflex 1500,P-1680,I16430107,3152,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,Cinta Permace 3/4,P-1680,I16430109,2132,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,Amarras plasticas 200mm,P-1680,I16430010,5200,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,Splitter distribuidor F 1x2 salida 5-120,P-1680,C06110268,44280,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,Palanca Incendio convencional metalica s,P-1680,P07140215,15800,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,Caluga fijador amarra plastica Blanca,P-1680,I16430045,2500,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,Centralita Bosch DS3MX,P-1680,S11280105,660000,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,"Magnetico Embutido 1/4"" Blanco",P-1680,S11290198,30000,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,Alcohol Isopropilico 1 L,P-1680,I16431353,2773,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,Cable pin 4x24,P-1680,T14380057,39600,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,234,Detector de Humo Fotoelectrico 4H sin ce,P-1680,P07140137,163200,0,48858
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,235,Amarras plasticas 200mm,P-1680,I16430010,3900,0,48859
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,235,Cinta Aisladora 3M Temflex 1500,P-1680,I16430107,3152,0,48859
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,236,Sierra Copa 20mm,P-1682,I15410225,6714,0,48860
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,236,Broca HSS metal 8mm,P-1682,I17442578,3516,0,48860
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,236,Broca HSS metal 6mm,P-1682,I17442579,2096,0,48860
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,236,Broca HSS metal 4mm,P-1682,I17441370,1058,0,48860
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,236,Broca SDS concreto 10mm,P-1682,I17440479,2458,0,48860
4101010-000,2023,1,2023-01-10T00:00:00-03:00,CIN,236,"Perno anclaje 3/8"" x 2 3/4""",P-1682,I15410044,3660,0,48860
4101010-000,2023,1,2023-01-11T00:00:00-03:00,CIN,310,Palanca Incendio Simplex 4099-9006SP Dob,P-1682,P07122853,81320,0,48865
4101010-000,2023,1,2023-01-11T00:00:00-03:00,CIN,310,Sensor Humo Fotoelectrico Simplex 4098-9,P-1682,P07122493,196352,0,48865
4101010-000,2023,1,2023-01-11T00:00:00-03:00,CIN,310,Sirena con estrobo direccionable Simplex,P-1682,P07152141,268772,0,48865
4101010-000,2023,1,2023-01-11T00:00:00-03:00,CIN,311,"modulo de rele direccionable SIMPLEX modelo-P/N 4090-9002
modulo de rele direccionable SIMPLEX modelo-P/N 4090-9002
modulo de rele direccionable SIMPLEX modelo-P/N 4090-9002
Modulo Rele Direccionable Simplex 4090-9002",P-1682,O19501068,31185,0,48866
4101010-000,2023,1,2023-01-11T00:00:00-03:00,CIN,311,Llave para palanca de incendio Simplex,P-1682,P07142858,5614,0,48866
4101010-000,2023,1,2023-01-11T00:00:00-03:00,CIN,312,Rack Gabinete Autosoportado 32U 600x800,P-1709,C02032365,271776,0,48867
4101010-000,2023,1,2023-01-11T00:00:00-03:00,CIN,312,Rack Gabinete Mural 09U 600x450mm,P-1709,C02030854,72157,0,48867
4101010-000,2023,1,2023-01-11T00:00:00-03:00,CIN,312,Rack Gabinete Mural 12U 600x600mm Exteri,P-1709,C02032315,599656,0,48867
4101010-000,2023,1,2023-01-11T00:00:00-03:00,CIN,312,Face plate 3P Trimerx,P-1709,C02040394,15870,0,48867
4101010-000,2023,1,2023-01-11T00:00:00-03:00,CIN,320,Citofono GT-1D Aiphone,P-1691,C04080111,224000,0,48875
4101010-000,2023,1,2023-01-11T00:00:00-03:00,CIN,322,Spray prueba detector de humo,P-1682,T14400271,19800,0,48877
4101010-000,2023,1,2023-01-12T00:00:00-03:00,CIN,324,Palanca Incendio convencional metalica sin certificacion,P-1680,P07140215,0,15800,48879
