CODIGO_PROYECTO,TIPO_CUENTA,FECHA,AÑO,MES,CREDITO,DEBITO,TOTAL,MARGEN
P-1705,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1705,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1705,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1705,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1706,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1706,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1706,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1706,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1706,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1706,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1706,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1706,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1706,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1706,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1706,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1706,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1706,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1706,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1706,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1706,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1706,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1706,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1706,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1706,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1706,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1706,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1706,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1706,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1707,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1707,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1707,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1707,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1707,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1707,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1707,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1707,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1707,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1707,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1707,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1707,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1707,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1707,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1707,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1707,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1707,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1707,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1707,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1707,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1707,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1707,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1707,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1707,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1708,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1708,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1708,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1708,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1708,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1708,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1708,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1708,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1708,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1708,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1708,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1708,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1708,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1708,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1708,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1708,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1708,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1708,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1708,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1708,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1708,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1708,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1708,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1708,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1709,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1709,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1709,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1709,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1709,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1709,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1709,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1709,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1709,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1709,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1709,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1709,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1709,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1709,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1709,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1709,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1709,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1709,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1709,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1709,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1709,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1709,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1709,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1709,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1712,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1712,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1712,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1712,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1712,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1712,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1712,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1712,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1712,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1712,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1712,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1712,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1712,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1712,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1712,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1712,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1712,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1712,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1712,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1712,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1712,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1712,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1712,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1712,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1713,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1713,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1713,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1713,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1713,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1713,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1713,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1713,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1713,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1713,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1713,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1713,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1713,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1713,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1713,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1713,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1713,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1713,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1713,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1713,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1713,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1713,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1713,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1713,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1714,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1714,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1714,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1714,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1714,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1714,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1714,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1714,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1714,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1714,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1714,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1714,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1714,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1714,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1714,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1714,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1714,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1714,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1714,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1714,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1714,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1714,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1714,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1714,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1715,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1715,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1715,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1715,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1715,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1715,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1715,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1715,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1715,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1715,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1715,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1715,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1715,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1715,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1715,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1715,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1715,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1715,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1715,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1715,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1715,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1715,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1715,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1715,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1716,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1716,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1716,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1716,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1716,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1716,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1716,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1716,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1716,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1716,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1716,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1716,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1716,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1716,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1716,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1716,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1716,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1716,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1716,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1716,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1716,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1716,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1716,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1716,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1717,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1717,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1717,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1717,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1717,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1717,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1717,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1717,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1717,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1717,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1717,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1717,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1717,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1717,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1717,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1717,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1717,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1717,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1717,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1717,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1717,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1717,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1717,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1717,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1718,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1718,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1718,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1718,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1718,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1718,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1718,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1718,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1718,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1718,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1718,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1718,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1718,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1718,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1718,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1718,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1718,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1718,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1718,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1718,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1718,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1718,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1718,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1718,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1719,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1719,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1719,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1719,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1719,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1719,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1719,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1719,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1719,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1719,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1719,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1719,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1719,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1719,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1719,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1719,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1719,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1719,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1719,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1719,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1719,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1719,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1719,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1719,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1720,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1720,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1720,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1720,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1720,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1720,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1720,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1720,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1720,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1720,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1720,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1720,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1720,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1720,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1720,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1720,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1720,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1720,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1720,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1720,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1720,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1720,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1720,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1720,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1721,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1721,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1721,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1721,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1721,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1721,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1721,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1721,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1721,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1721,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1721,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
