COD_PROYECTO,TIPO_x0020_MOVIMIENTO,FECHA_x0020_GUIA,NUMERO_x0020_GUIA,PARTIDA_x0020_PRESUPUESTARIA,CODIGO_x0020_PARTE,CANTIDAD,DESCRIPCI_xFFFD_N_x0020_PRODUCTO,UNIDAD_x0020_DE_x0020_MEDIDA,COSTO_x0020_UNITARIO,COSTO_x0020_TOTAL
P-1705,VCO,2023-05-22T00:00:00-04:00,51341,1056,C02030854,1,Rack Gabinete Mural 09U 600x450mm,UN,72185,72185
P-1699,VCO,2023-04-03T00:00:00-03:00,50146,1057,T14380048,3000,Cable coaxial RG6 77% malla Libre de Hal,M,323,969000
P-1699,VCO,2023-04-03T00:00:00-03:00,50146,1067,C08712455,1000,Fibra Optica FO Monomodo 2F G652D 3 port,M,142,142000
P-1704,VCO,2023-04-03T00:00:00-03:00,50173,1028,P08200274,110,"Strap 2"" x 1"" 150# NPT UL/FM",UN,1251,137610
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,T14380059,305,Cable UTP CAT5E unifilar interior Trimer,M,150,45750
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,T14370122,40,"Conduit galvanizado EMT 20 x3000mm (1/2""",T3M,3400,136000
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,T14370099,15,"Terminal salida caja EMT 20mm (1/2"")",UN,249,3735
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,T14370774,10,Caja electrica Galvanizada A-01 100 x 65,UN,1349,13490
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,T14370391,40,"Abrazadera caddy o CD0B 1/2"" (20mm) aper",UN,195,7800
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,T14400287,200,Tarugo plastico 6 mm,UN,10,2000
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,T14370131,30,"Union copla 20mm EMT (1/2"")",UN,254,7620
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,S10252412,2,Lector Proximidad Rosslare AY-K12 125 kH,UN,27580,55160
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,S10270743,2,Pulsador Exit/Salida acero inox p/caja 5,UN,8200,16400
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,S10270003,2,Accesorio L p/ retenedor Electromagnetic,UN,1199,2398
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,S10270250,2,Retenedor electromagnetico 280Kgs 12  24,UN,25438,50876
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,T14392307,1,Gabinete para Fuente Poder,UN,7600,7600
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,T14390362,1,Fuente 220VAC/12VDC 10A Switching,UN,9921,9921
P-Mantención,STT,2023-04-04T00:00:00-03:00,50175,,T14370586,10,Bandeja canaleta elec tipo legrand 20x10,UN,506,5060
P-1699,VCO,2023-04-04T00:00:00-03:00,50182,1070,C08712545,14,Roseta FTTH Plana c/guia SC/APC,UN,3871,54194
P-1699,VCO,2023-04-04T00:00:00-03:00,50182,1060,C08712674,30,Mezclador PAU con Distribuidor F 4 salid,UN,4747,142410
P-1699,VCO,2023-04-04T00:00:00-03:00,50182,1062,C08712924,60,REPARTIDOR 5-1218 MHZ RIT ALAMBRICA 2D 4,UN,1336,80160
P-1699,VCO,2023-04-04T00:00:00-03:00,50182,1063,S09242300,200,Conector Conico F RG6 para crimpar,UN,276,55200
P-1699,VCO,2023-04-04T00:00:00-03:00,50182,1075,C06112034,200,Carga 75 ohm terminal F con bloqueo de D,UN,641,128200
P-1721,VCO,2023-04-04T00:00:00-03:00,50207,1041,T14390028,4,Bateria 12V 7amp,UN,11524,46096
P-1721,VCO,2023-04-04T00:00:00-03:00,50207,1034,P07142940,27,Detector térmico simplex 4098-9733,UN,11901,321327
P-1721,VCO,2023-04-04T00:00:00-03:00,50207,1034,P07141441,27,Bases sensor Simplex 4098-9792,UN,16454,444258
P-1680,VCO,2023-04-05T00:00:00-03:00,50248,1006,S09242244,2,"Monitor LED 32""",UN,130190,260380
P-1718,VCO,2023-04-11T00:00:00-03:00,50316,1078,P08182838,6,"Union copla Storz c/Tapa 2"" hilo NPT",UN,17077,102462
P-1699,VCO,2023-04-17T00:00:00-03:00,50450,1070,C08712545,16,Roseta FTTH Plana c/guia SC/APC,UN,3260,52160
P-1718,VCO,2023-04-17T00:00:00-03:00,50473,1345,P08170272,9,Sprinkler SC SR k5.6 blanco semiemb 68 p,UN,3454,31086
P-1718,VCO,2023-04-17T00:00:00-03:00,50473,1346,P08171449,9,Sprinkler SC SR K5.6 blanco semiem 79 pe,UN,7218,64962
P-1718,VCO,2023-04-17T00:00:00-03:00,50473,1358,P08200291,16,"Tee 1"" NPT 150# A197",UN,923,14768
P-1718,VCO,2023-04-17T00:00:00-03:00,50473,1392,P08200116,24,"Codo 90° 1"" NPT HI A197 150#",UN,744,17856
P-1718,VCO,2023-04-17T00:00:00-03:00,50473,1396,P08200239,24,"Union copla red 1"" x 1/2"" HI HI NPT 150#",UN,621,14904
P-1688,VCO,2023-04-05T00:00:00-03:00,50238,1009,T14380059,305,Cable UTP CAT5E unifilar interior Trimer,M,150,45750
P-1688,VCO,2023-04-05T00:00:00-03:00,50238,1011,I15410225,1,Sierra Copa 20mm,UN,7245,7245
P-1688,VCO,2023-04-05T00:00:00-03:00,50238,1011,I15412582,1,Sierra Copa 25mm,UN,7899,7899
P-1688,VCO,2023-04-05T00:00:00-03:00,50238,1011,S09240029,4,Conector de poder 3.5mm macho (para cama,UN,256,1024
P-1680,VCO,2023-04-05T00:00:00-03:00,50249,1087,I16430045,300,Caluga fijador amarra plastica Blanca,UN,24,7200
P-1680,VCO,2023-04-05T00:00:00-03:00,50249,1038,I17440039,200,"Tornillo roscalata 6 x 1""",UN,9,1800
P-1680,VCO,2023-04-05T00:00:00-03:00,50249,1038,I17440843,200,Tarugos paloma fibrocemento 3 a 5 mm,UN,46,9200
P-1680,VCO,2023-04-05T00:00:00-03:00,50249,1087,I16430107,8,Cinta Aisladora 3M Temflex 1500,UN,587,4696
P-1680,VCO,2023-04-05T00:00:00-03:00,50249,1087,I16430010,400,Amarras plasticas 200mm,UN,25,10000
P-1680,VCO,2023-04-05T00:00:00-03:00,50249,1037,T14380057,200,Cable pin 4x24,M,82,16400
P-1680,VCO,2023-04-05T00:00:00-03:00,50249,1031,P07152644,18,Minisirena con estrobo 12V (blanca y roj,UN,2622,47196
P-1680,VCO,2023-04-05T00:00:00-03:00,50249,1030,P07140215,5,Palanca Incendio convencional metalica s,UN,7900,39500
P-1709,VCO,2023-04-05T00:00:00-03:00,50263,1300,P07120140,1,Sensor Humo Hochiki ALN-V fotoelectrico,UN,36697,36697
P-1709,VCO,2023-04-05T00:00:00-03:00,50263,1301,P07120023,1,Base Detector Hochiki HSB-NSA-6 (intelig,UN,3765,3765
P-1709,VCO,2023-04-05T00:00:00-03:00,50263,1307,C02040808,5,Conector Macho RJ45 Cat5  para crimpar,UN,70,350
P-1709,VCO,2023-04-05T00:00:00-03:00,50263,1037,I16431048,100,Amarras plasticas 300mm,UN,17,1700
P-1718,VCO,2023-04-11T00:00:00-03:00,50313,1133,I15412357,4,"Esparrago 3/8"" x 3000mm Zinc",T3M,3522,14088
P-1718,VCO,2023-04-11T00:00:00-03:00,50313,1069,P08210326,1,"Valvula Mariposa 3"" Supervisada Ranurada",UN,80264,80264
,STT,2023-04-12T00:00:00-03:00,50338,,T14380049,5,Cable Cordon 3x1.5mm,M,1282,6410
P-Mantención,STT,2023-04-12T00:00:00-03:00,50367,,T14390027,2,Bateria 12V 5amp,UN,9321,18642
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50399,,H21582675,1,Taladro Inalambrico Makita o Bosch c/n M,UN,175932,175932
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50399,,H21581131,1,Porta sierra copa A04 14 a 30mm,UN,7513,7513
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50399,,H21580940,1,Crimpadora RJ45 (errejotera),UN,19861,19861
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50399,,H21580573,1,Cortador de tubo hasta 28 mm,UN,12000,12000
P-1692,VCO,2023-04-14T00:00:00-03:00,50431,1065,C08732999,2,CENTRAL CONFIGURABLE AVANTX Chile BI + V,UN,325106,650212
P-1692,VCO,2023-04-14T00:00:00-03:00,50431,1065,C08732742,4,Amplificador Rit Inalambrica Minikom 2E/,UN,129702,518808
P-Proyectos,VCO,2023-04-14T00:00:00-03:00,50442,,H21571289,1,Mascara fotosensible c/pantalla cristal liquido,UN,17647,17647
P-PROYECTOS,VCO,2023-04-17T00:00:00-03:00,50474,,H21572279,1,Botin de Seguridad N° 43,UN,22150,22150
P-1728,VCO,2023-04-17T00:00:00-03:00,50481,1008,T14382428,305,Cable Incendio 2x18 AWG Sin Pantalla UL,M,266,81130
P-1728,VCO,2023-04-17T00:00:00-03:00,50481,1011,T14370414,20,Conduit Flexible 20mm Metalico con PVC (,M,727,14540
P-1728,VCO,2023-04-17T00:00:00-03:00,50481,1011,T14370415,10,Conector recto 20mm p/ flexible metalico,UN,651,6510
P-1728,VCO,2023-04-17T00:00:00-03:00,50481,1009,T14370122,20,"Conduit galvanizado EMT 20 x3000mm (1/2""",T3M,3400,68000
P-1728,VCO,2023-04-17T00:00:00-03:00,50481,1011,T14370099,10,"Terminal salida caja EMT 20mm (1/2"")",UN,249,2490
P-1728,VCO,2023-04-17T00:00:00-03:00,50481,1011,T14370774,10,Caja electrica Galvanizada A-01 100 x 65,UN,1349,13490
P-1728,VCO,2023-04-17T00:00:00-03:00,50481,1011,T14370131,10,"Union copla 20mm EMT (1/2"")",UN,254,2540
P-1728,VCO,2023-04-17T00:00:00-03:00,50481,1011,T14370391,50,"Abrazadera caddy o CD0B 1/2"" (20mm) aper",UN,195,9750
P-1728,VCO,2023-04-17T00:00:00-03:00,50481,1011,I16431561,100,Amarras plasticas 200 con banderilla,UN,7,700
P-1728,VCO,2023-04-17T00:00:00-03:00,50481,1011,I16430045,100,Caluga fijador amarra plastica Blanca,UN,24,2400
P-1728,VCO,2023-04-17T00:00:00-03:00,50481,1011,I15410225,1,Sierra Copa 20mm,UN,7341,7341
P-1728,VCO,2023-04-17T00:00:00-03:00,50481,1011,I16430107,4,Cinta Aisladora 3M Temflex 1500,UN,587,2348
P-1704,VCO,2023-03-23T00:00:00-03:00,49985,1110,I15410493,300,"Golilla plana 3/8"" zincada",UN,14,4200
P-Proyectos,VCO,2023-05-31T00:00:00-04:00,51438,,H21571905,1,Traje primera capa talla M,UN,5600,5600
P-Proyectos,VCO,2023-05-31T00:00:00-04:00,51438,,H21571905,1,Traje primera capa talla M,UN,5600,5600
P-1704,VCO,2023-06-01T00:00:00-04:00,51457,1097,O19502517,2,Arriendo Brazo Articulado 15 mts.,SEM,1050460,2100920
P-1663,GDP,2023-06-01T00:00:00-04:00,51472,1056,P08201183,3,"Union copla 1"" NPT 150# A197",UN,659,1977
P-1663,GDP,2023-06-01T00:00:00-04:00,51472,1042,P08202713,1,"Tee Mecanica 2 1/2"" x 1"" HI NPT A-536",UN,2243,2243
P-1663,GDP,2023-06-01T00:00:00-04:00,51472,1056,I15410558,3,"Perno U 3/8"" x 1"" con tuercas y golillas",UN,403,1209
P-Proyectos,VCO,2023-06-05T00:00:00-04:00,51521,,H21581446,1,Enchufe volante derivacion 3 (tres) hembras 1 macho 220V 16A industrial,UN,8815,8815
P-Proyectos,VCO,2023-06-05T00:00:00-04:00,51521,,H21582903,1,Llave Punta Corona c/chicharra de 15 mm,UN,10840,10840
P-1725,VCO,2023-06-05T00:00:00-04:00,51538,1007,T14380059,915,Cable UTP CAT5E unifilar interior Trimer,M,151,138165
P-1725,VCO,2023-06-05T00:00:00-04:00,51538,1013,C04080111,40,Citofono GT-1D Aiphone,UN,29217,1168680
P-1725,VCO,2023-06-05T00:00:00-04:00,51538,1016,T14380056,1300,Cable PE 0.9 x 2,M,218,283400
P-1725,VCO,2023-06-05T00:00:00-04:00,51538,1031,S11280105,40,Centralita Bosch DS3MX,UN,22602,904080
P-1725,VCO,2023-06-05T00:00:00-04:00,51538,1028,T14380055,700,Cable paralelo 2x24 Blanco,M,81,56700
P-1725,VCO,2023-06-05T00:00:00-04:00,51538,1067,T14380048,5000,Cable coaxial RG6 77% malla Libre de Hal,M,376,1880000
P-1725,VCO,2023-06-05T00:00:00-04:00,51538,1080,C08712545,40,Roseta FTTH Plana c/guia SC/APC,UN,2953,118120
P-1725,VCO,2023-06-05T00:00:00-04:00,51538,1011,I16430107,5,Cinta Aisladora 3M Temflex 1500,UN,537,2685
P-1725,VCO,2023-06-05T00:00:00-04:00,51538,1085,I16430045,400,Caluga fijador amarra plastica Blanca,UN,23,9200
P-1725,VCO,2023-06-05T00:00:00-04:00,51538,1076,S09242300,755,Conector Conico F RG6 para crimpar,UN,331,249905
P-1725,VCO,2023-06-05T00:00:00-04:00,51538,1019,I17440039,300,"Tornillo roscalata 6 x 1""",UN,9,2700
P-1725,VCO,2023-06-05T00:00:00-04:00,51538,1040,I17440302,200,"Tornillo roscalata 6 x 2""",UN,15,3000
P-1725,VCO,2023-04-20T00:00:00-03:00,50568,1013,C04080111,30,Citofono GT-1D Aiphone,UN,29020,870600
P-1725,VCO,2023-04-20T00:00:00-03:00,50568,1020,P07141018,5,Detector de humo fotoelectrico 4H Cert U,UN,11000,55000
P-1725,VCO,2023-04-20T00:00:00-03:00,50568,1031,S11280105,30,Centralita Bosch DS3MX,UN,23380,701400
P-1725,VCO,2023-04-20T00:00:00-03:00,50568,1032,S11290198,30,"Magnetico Embutido 1/4"" Blanco",UN,750,22500
P-1725,VCO,2023-04-20T00:00:00-03:00,50568,1067,T14380048,3000,Cable coaxial RG6 77% malla Libre de Hal,M,405,1215000
P-1704,VCO,2023-04-20T00:00:00-03:00,50570,1029,P08200319,10,"Union copla 4"" ranurada flexible",UN,2811,28110
P-1697,VCO,2023-04-20T00:00:00-03:00,50619,1008,T14380059,610,Cable UTP CAT5E unifilar interior Trimer,M,156,95160
P-1697,VCO,2023-04-20T00:00:00-03:00,50619,1025,T14380059,610,Cable UTP CAT5E unifilar interior Trimer,M,156,95160
P-1708,VCO,2023-04-21T00:00:00-03:00,50670,1031,T14380055,300,Cable paralelo 2x24 Blanco,M,81,24300
P-1708,VCO,2023-04-21T00:00:00-03:00,50670,1029,S11291811,50,"Magnetico Sobrepuesto 7/8"" Blanco UL",UN,1566,78300
P-1708,VCO,2023-04-21T00:00:00-03:00,50670,1030,S11290198,30,"Magnetico Embutido 1/4"" Blanco",UN,750,22500
P-1709,VCO,2023-04-24T00:00:00-03:00,50702,1017,T14400271,1,Spray prueba detector de humo,UN,18250,18250
P-1709,VCO,2023-04-24T00:00:00-03:00,50702,1028,T14392553,2,Fuente 220VAC/12VDC 2A HK-AD,UN,3750,7500
P-1697,VCO,2023-04-24T00:00:00-03:00,50704,1080,C08712063,2,Derivador tap 4 sal 16dB 5-2400MHz inala,UN,4862,9724
P-1697,VCO,2023-04-24T00:00:00-03:00,50704,1084,C08732942,4,AMPLIFICADOR  RIT ALAMBRICA MICROKOM,UN,159998,639992
P-Proyectos,VCO,2023-04-26T00:00:00-03:00,50736,,H21572277,1,Botin de Seguridad N° 41,UN,22150,22150
P-1715,VCO,2023-04-26T00:00:00-03:00,50738,1149,I15410491,31,"Perno U 3/8"" x 2 1/2"" con tuercas y goli",UN,1143,35433
P-Proyectos,VCO,2023-05-02T00:00:00-03:00,50802,,H21580438,1,"Huincha medir 8m x 3/4""",UN,9589,9589
P-Proyectos,VCO,2023-05-02T00:00:00-03:00,50802,,H21570675,2,Protector auditivo reutilizable lavable (Tapon Oido),UN,287,574
P-Proyectos,VCO,2023-05-02T00:00:00-03:00,50802,,H21570625,1,Guante cabritilla puño corto,UN,1095,1095
P-Proyectos,VCO,2023-05-02T00:00:00-03:00,50802,,H21580677,1,Escuadra Magnetica Ferre,UN,8718,8718
P-Proyectos,VCO,2023-05-02T00:00:00-03:00,50802,,H21570675,2,Protector auditivo reutilizable lavable (Tapon Oido),UN,287,574
P-Proyectos,VCO,2023-05-02T00:00:00-03:00,50802,,H21580677,1,Fijador Magnetico 45°-90°-135°,UN,8718,8718
P-Proyectos,VCO,2023-05-02T00:00:00-03:00,50802,,H21580679,1,"Nivel Torpedo 24""",UN,6898,6898
P-1723,VCO,2023-05-02T00:00:00-03:00,50821,1078,T14382752,250,Cable coaxial RG11,M,1440,360000
P-1723,VCO,2023-05-02T00:00:00-03:00,50821,1075,C08712674,50,Mezclador PAU con Distribuidor F 4 salid,UN,4747,237350
P-Proyectos,VCO,2023-05-04T00:00:00-03:00,50887,,H21572278,1,Botin de Seguridad N° 42,UN,22150,22150
P-1680,VCO,2023-05-05T00:00:00-03:00,50919,1038,T14372442,250,Tapa Ciega Plastica,UN,380,95000
P-1712,VCO,2023-05-05T00:00:00-03:00,50936,1018,P08170351,23,"Sprinkler EC SR k5.6 bronce 68 up 1/2""",UN,3939,90597
P-1712,VCO,2023-05-05T00:00:00-03:00,50936,1019,P08170272,11,"Sprinkler SC SR k5.6 blanco 68 pen 1/2""",UN,4400,48400
P-1712,VCO,2023-05-05T00:00:00-03:00,50936,1044,P08170159,11,"Embellecedor blanco p/sprinkler 1/2"" con",UN,736,8096
P-1682,GDP,2023-05-08T00:00:00-03:00,50955,1006,P07142940,7,Detector térmico simplex 4098-9733,UN,11901,83307
P-1706,VCO,2023-05-09T00:00:00-03:00,50972,1012,I16430109,1,Cinta Permace 3/4,UN,539,539
P-1706,VCO,2023-05-09T00:00:00-03:00,50972,1027,I17440305,200,"Tornillo volcanita 6 x 1 1/4""",UN,11,2200
P-1706,VCO,2023-05-09T00:00:00-03:00,50972,1038,I17440302,500,"Tornillo roscalata 6 x 2""",UN,16,8000
P-1706,VCO,2023-05-09T00:00:00-03:00,50972,1088,I16431048,200,Amarras plasticas 300mm,UN,17,3400
P-1715,VCO,2023-05-09T00:00:00-03:00,50989,1098,P08200082,2,"Cañeria Pintada Ø2""  SCH10 A795 UL/FM",T6M,28900,57800
P-Servicios,VCO,2023-05-10T00:00:00-03:00,51004,,H21570625,1,Guante cabritilla puño corto,UN,1095,1095
P-Mantención,STT,2023-05-10T00:00:00-03:00,51006,,C04082163,1,"Kit Video WAY-FI 7"" 1/L Fermax F01431",UN,183085,183085
P-Mantención,STT,2023-05-10T00:00:00-03:00,51006,,T14370776,2,Caja Estanca 105x105x55 con conos,UN,6126,12252
P-1667,VCO,2023-05-11T00:00:00-03:00,51072,1005,S09240328,2,Video balun pasivo (par),UN,1700,3400
P-1667,VCO,2023-05-11T00:00:00-03:00,51072,1013,S09240029,5,Conector de poder 3.5mm macho (para cama,UN,256,1280
P-1667,VCO,2023-05-11T00:00:00-03:00,51072,1013,I16430045,100,Caluga fijador amarra plastica Blanca,UN,23,2300
P-Proyectos,VCO,2023-05-11T00:00:00-03:00,51121,,H21570768,1,Anteojo Seguridad (antiparras),UN,575,575
P-Proyectos,VCO,2023-05-11T00:00:00-03:00,51121,,H21570768,1,Anteojo Seguridad (antiparras),UN,575,575
P-Proyectos,VCO,2023-05-11T00:00:00-03:00,51121,,H21570768,1,Anteojo Seguridad (antiparras),UN,575,575
P-Proyectos,VCO,2023-05-11T00:00:00-03:00,51121,,H21570768,1,Anteojo Seguridad (antiparras),UN,575,575
P-Proyectos,VCO,2023-05-11T00:00:00-03:00,51121,,H21570768,1,Anteojo Seguridad (antiparras),UN,575,575
P-Proyectos,VCO,2023-05-11T00:00:00-03:00,51121,,H21570768,1,Anteojo Seguridad (antiparras),UN,575,575
P-Mantención,STT,2023-05-16T00:00:00-04:00,51206,,P07140137,1,Detector de Humo Fotoelectrico 4H sin ce,UN,6400,6400
P-1716,VCO,2023-05-17T00:00:00-04:00,51240,1020,T14370415,12,Conector recto 20mm p/ flexible metalico,UN,651,7812
P-1718,VCO,2023-05-17T00:00:00-04:00,51253,1093,P08200626,7,"Union copla Americana 1 1/2"" NPT FE",UN,3700,25900
P-1718,VCO,2023-05-17T00:00:00-04:00,51253,1093,P08200792,14,"Codo 90° 1 1/2"" NPT HI 150# A197",UN,1545,21630
P-1718,VCO,2023-05-17T00:00:00-04:00,51253,1073,P08201150,2,"Cañeria Pintada Ø1 1/2"" SCH40 A106 UL/FM",T6M,28898,57796
P-1718,VCO,2023-05-17T00:00:00-04:00,51253,1127,P08202222,37,"Soporte pera 3"" UL/FM",UN,321,11877
P-1718,VCO,2023-05-17T00:00:00-04:00,51253,1080,P08202812,7,"Tee 2"" NPT HI A197",UN,3532,24724
P-1718,VCO,2023-05-17T00:00:00-04:00,51253,1093,P08200280,7,"Tapa gorro Ø2"" ranurado",UN,719,5033
P-1718,VCO,2023-05-17T00:00:00-04:00,51253,1081,P08200631,7,"Tee Mecanica 2"" x 1 1/2"" HI NPT",UN,2115,14805
P-1718,VCO,2023-05-17T00:00:00-04:00,51253,1093,P08202650,14,"Union copla 2"" ranurada rigida",UN,1626,22764
P-1718,VCO,2023-05-17T00:00:00-04:00,51253,1077,P08200234,7,"Union copla red 2 1/2"" x 2"" RAN RAN",UN,1606,11242
P-1718,VCO,2023-05-17T00:00:00-04:00,51253,1088,I15411619,10,Perfil angulo laminado 40x40x5mm,T6M,17328,173280
P-Proyectos,VCO,2023-05-17T00:00:00-04:00,51270,,H21580518,1,Martillo Carpintero,UN,6932,6932
P-Proyectos,VCO,2023-05-17T00:00:00-04:00,51270,,H21580574,1,Extension electrica 20 metros enchufes 10A,UN,16029,16029
P-1680,VCO,2023-05-18T00:00:00-04:00,51289,1076,C08732942,24,AMPLIFICADOR  RIT ALAMBRICA MICROKOM,UN,152972,3671328
P-1716,VCO,2023-05-18T00:00:00-04:00,51306,1704,I15412720,1,Sierra Copa 51mm,UN,10068,10068
P-1715,VCO,2023-05-24T00:00:00-04:00,51387,1156,I15412357,20,"Esparrago 3/8"" x 3000mm Zinc",T3M,4871,97420
P-Mantención,VCO,2023-04-13T00:00:00-03:00,50368,,H21572292,1,Casaca Geologo Grupo Schutz Talla M,UN,5490,5490
P-Mantención,VCO,2023-04-13T00:00:00-03:00,50368,,H21580991,1,Multitester medio,UN,7647,7647
P-Mantención,VCO,2023-04-13T00:00:00-03:00,50368,,H21580651,1,"Alicate cortante 6""",UN,3445,3445
P-Mantención,VCO,2023-04-13T00:00:00-03:00,50368,,H21580915,1,Destornillador de paleta mediano,UN,1226,1226
P-Mantención,VCO,2023-04-13T00:00:00-03:00,50368,,H21580916,1,Destornillador de cruz mediano,UN,1201,1201
P-Mantención,VCO,2023-04-13T00:00:00-03:00,50368,,H21581034,1,"Alicate universal 8""",UN,4872,4872
P-Mantención,VCO,2023-04-13T00:00:00-03:00,50368,,H21581034,1,"Alicate universal 8""",UN,4872,4872
P-1726,VCO,2023-04-13T00:00:00-03:00,50402,1035,P08202653,2,"Union copla red 2"" x 1 1/4"" HI HI NPT 15",UN,2309,4618
P-1726,VCO,2023-04-13T00:00:00-03:00,50402,1106,P08201346,49,"Union copla 10"" ranurada flexible",UN,15842,776258
P-1726,VCO,2023-04-13T00:00:00-03:00,50402,1107,P08200564,18,"Union copla 8"" ranurada flexible",UN,9806,176508
P-1726,VCO,2023-04-13T00:00:00-03:00,50402,1109,P08200316,26,"Union copla 2"" ranurada flexible",UN,1700,44200
P-1726,VCO,2023-04-13T00:00:00-03:00,50421,1088,P08201520,2,"Cañeria Negra Ø8"" SCH10 A795",T6M,137954,275908
P-Proyectos,VCO,2023-03-27T00:00:00-03:00,50065,,H21580438,1,"Huincha medir 8m x 3/4""",UN,9178,9178
P-1648,GDP,2023-03-28T00:00:00-03:00,50083,1071,P08200882,1,"Flange Manguito Ø3"" ranurado ANSI B16.1",UN,5851,5851
P-1699,VCO,2023-03-29T00:00:00-03:00,50108,1057,T14380048,750,Cable coaxial RG6 77% malla Libre de Hal,M,323,242250
P-1699,VCO,2023-04-03T00:00:00-03:00,50158,1057,T14380048,3000,Cable coaxial RG6 77% malla Libre de Hal,M,323,969000
P-1699,VCO,2023-04-03T00:00:00-03:00,50158,1075,I16430045,100,Caluga fijador amarra plastica Blanca,UN,24,2400
P-1699,VCO,2023-04-03T00:00:00-03:00,50158,1075,I16430010,100,Amarras plasticas 200mm,UN,25,2500
P-1699,VCO,2023-04-03T00:00:00-03:00,50158,1075,I16431561,100,Amarras plasticas 200 con banderilla,UN,7,700
P-1699,VCO,2023-04-03T00:00:00-03:00,50158,1075,I16430107,4,Cinta Aisladora 3M Temflex 1500,UN,587,2348
P-1699,VCO,2023-04-03T00:00:00-03:00,50158,1075,I16430109,4,Cinta Permace 3/4,UN,545,2180
P-Proyectos,VCO,2023-04-10T00:00:00-03:00,50283,,H21612316,1,Polera Pique Varon M/L Talla XL Azul,UN,5645,5645
P-1716,VCO,2023-04-10T00:00:00-03:00,50290,1009,P07122853,10,Palanca Incendio Simplex 4099-9006SP Dob,UN,29745,297450
P-1716,VCO,2023-04-10T00:00:00-03:00,50290,1008,P07152141,10,Sirena con estrobo direccionable Simplex,UN,65225,652250
P-1718,VCO,2023-04-11T00:00:00-03:00,50315,1133,I15412357,5,"Esparrago 3/8"" x 3000mm Zinc",T3M,3522,17610
P-1704,VCO,2023-04-12T00:00:00-03:00,50358,1004,P07122852,33,Modulo de Zona para detectores 24V Simpl,UN,31793,1049169
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21572459,50,Mascarilla 3 Layers desechable,UN,23,1150
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21571172,1,Guante Multiflex Negro,UN,812,812
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21570675,1,Protector auditivo reutilizable lavable,UN,268,268
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21570768,1,Anteojo Seguridad Claros (antiparras),UN,585,585
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21570765,1,Casco Seguridad Simple Azul,UN,1950,1950
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21570487,1,Barbiquejo para casco de seguridad,UN,324,324
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21580651,1,"Alicate cortante 6""",UN,3445,3445
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21581034,1,"Alicate universal 8""",UN,4872,4872
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21580916,1,Destornillador de cruz mediano,UN,1201,1201
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21580915,1,Destornillador de paleta mediano,UN,1226,1226
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21611197,1,Casaca Geologo Grupo Schutz Talla S,UN,5350,5350
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21611163,1,Polera Pique Varon M/L Talla S Azul,UN,5954,5954
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21611057,1,Pantalon varon talla 42 blue Jeans doble,UN,6790,6790
P-Proyectos,VCO,2023-04-13T00:00:00-03:00,50372,,H21570761,1,Botin de Seguridad N° 40,UN,22017,22017
P-PROYECTOS,VCO,2023-04-14T00:00:00-03:00,50433,,H21570625,1,Guante cabritilla puño corto,UN,1107,1107
P-PROYECTOS,VCO,2023-04-14T00:00:00-03:00,50433,,H21570625,1,Guante cabritilla puño corto,UN,1107,1107
P-PROYECTOS,VCO,2023-04-14T00:00:00-03:00,50433,,H21570625,1,Guante cabritilla puño corto,UN,1107,1107
P-PROYECTOS,VCO,2023-04-14T00:00:00-03:00,50433,,H21570625,1,Guante cabritilla puño corto,UN,1107,1107
P-PROYECTOS,VCO,2023-04-14T00:00:00-03:00,50433,,H21570625,1,Guante cabritilla puño corto,UN,1107,1107
