CODIGO_PROYECTO,PARTIDA_PRESUPUESTARIA,PRODUCTO,UNIDAD,CANTIDAD,COSTO_UNITARIO,COSTO_TOTAL
P-1686,1073,Telecomunicaciones-FIBRA DROP INTERIOR 2F,,3500,70,245000
P-1686,1074,Telecomunicaciones-FIBRA OPTICA 24F,,990,1500,1485000
P-1686,1075,Telecomunicaciones-ROSETA FTTH ECO SIN ADAPTADOR,,138,450,62100
P-1686,1076,Telecomunicaciones-PIGTAIL SM SC/APC 1.5 MT 3.0MM,,1104,570,629280
P-1686,1077,Telecomunicaciones-MANGUITOS PROTECTORES 40MM,,1104,35,38640
P-1686,1078,Telecomunicaciones-CABECERA P/RACK 144FO SC/APC,,4,100000,400000
P-1686,1079,Telecomunicaciones-Etiquetas,,2820,130,366600
P-1686,1080,Telecomunicaciones-Otros materiales,Gl,1,939594,939594
P-1686,1081,MANO DE OBRA,Gl,1,19743989,19743989
P-1686,1082,SUPERVISION,Gl,1,4212051,4212051
P-1686,1083,Ad. Cableado Citofonia ascensores,250,450,112500,
P-1686,1084,Ad.Cableado citofonia ascensores M.O.,1,127500,127500,
P-1686,1085,"AD2 Camara HD Bala 3,6mm IR 30mts IP67 Dahua HAC-HFW1100D-0360B-S3",5,31500,157500,
P-1686,1086,"AD2 Camara HD Domo 2,7-12 mm IR 30mts IP66 Dahua HAC-HDBW1100RN-VF",1,32000,32000,
P-1686,1087,AD2 Fuente de poder VDC,1,16000,16000,
P-1686,1088,AD2 Gabinete,1,20000,20000,
P-1686,1089,AD2 Balun,6,4000,24000,
P-1686,1090,AD2 otros materiales,1,17465,17465,
P-1686,1091,AD2 Cableado,100,200,20000,
P-1686,1092,AD2 Chapa Electrica,1,45000,45000,
P-1686,1093,AD2 Boton de apertura,1,8500,8500,
P-1686,1094,AD2 Retenedor electrico,2,35000,70000,
P-1686,1095,AD2 otros mat,1,10045,10045,
P-1686,1096,AD2 MANO OBRA,1,88264,88264,
P-1686,1097,AD2 Supervision,1,18830,18830,
P-1687,1001,CCTV-DVR 16 canales HDCVI Hikvision DS-7216HGHI-F1,,1,66800,66800
P-1687,1002,CCTV-Cámara Domo Hikvision DS-2CE56D0T-IPF,,2,11690,23380
P-1687,1003,CCTV-Cámara Bullet Hikvision DS-2CE16D0T-IR,,9,13360,120240
P-1687,1004,CCTV-Balun,,11,2500,27500
P-1687,1005,CCTV-Fuente cámara,,3,25000,75000
P-1687,1006,"CCTV-Monitor 42""""  """,,1,200000,200000
P-1687,1007,CCTV-Disco Duro 2T,,1,60000,60000
P-1687,1008,CCTV-Cableado,,915,170,155550
P-1687,1009,CCTV-Cableado Vertical,,100,500,50000
P-1687,1010,CCTV-Otros materiales,Gl,1,54493,54493
P-1687,1011,Detecc-Central Detección DSC HS2128PCBSPA,,1,115600,115600
P-1687,1012,Detecc-Gabinete Central Robo DSC PC5003C,,1,11050,11050
P-1687,1013,Detecc-Teclado Alarma DSC HS2LCD,,1,49300,49300
P-1687,1014,Detecc-Expansor de Zona DSC HSM2108,,4,17000,68000
P-1687,1015,Detecc-Sensor de Temperatura  2H,,1,6200,6200
P-1687,1016,Detecc-Sensor de Humo  4H,,94,6000,564000
P-1687,1017,Detecc-Fuente poder,,1,80000,80000
P-1687,1018,Detecc-Palanca de Alarma acción doble ATS DSW-P,,26,9000,234000
P-1687,1019,Detecc-Sirena Estroboscópica Blunet EPA-73S,,26,3100,80600
P-1687,1020,Detecc-Cableado,,2440,215,524600
P-1687,1021,Detecc-Cableado Vertical,,100,500,50000
P-1687,1022,Detecc-Modulo de relé DSC HSM2204,,1,55250,55250
P-1687,1023,Detecc-Otros materiales,Gl,1,128702,128702
P-1687,1024,Citof-Central Portería Aiphone Lef 10,,1,86080,86080
P-1687,1025,Citof-Portero de entrada Aiphone Le-da,,6,24449,146694
P-1687,1026,Citof-Fuente para Central Aiphone PS/12,,1,32598,32598
P-1687,1027,Citof-Chapa Eléctrica,,2,80000,160000
P-1687,1028,Citof-Retenedor Magnético,,4,45000,180000
P-1687,1029,Citof-Pulsador Puerta,,5,7131,35655
P-1687,1030,Citof-CITÓFONO DIGITAL SERIE GT Aiphone IN-000GT/1D,,128,25977,3325056
P-1687,1031,"Citof-Módulo de Audio, Sin lector NFC Aiphone IN-N00GT/DB",,1,103062,103062
P-1687,1032,Citof-Panel de Audio Aiphone IN-N0GT/DBP,,1,14858,14858
P-1687,1033,Citof-Módulo desplazador de nombres Aiphone IN-N0GT/NSB,,1,90888,90888
P-1687,1034,Citof-Panel de desplazador de nombres Aiphone IN-00GT/NSP,,1,30052,30052
P-1687,1035,Citof-Módulo teclado digital Aiphone IN-00GT/10K,,1,28014,28014
P-1687,1036,Citof-Panel teclado digital Aiphone IN-0GF/10KP,,1,32598,32598
P-1687,1037,Citof-Marco frontal de 3 módulos Aiphone IN000GF/3F,,1,14771,14771
P-1687,1038,Citof-Caja trasera de 3 módulos para empotrar  Aiphone IN-000GF/3B,,1,4584,4584
P-1687,1039,Citof-Relé para activar portón Aiphone IN-000GT/RY,,1,35654,35654
P-1687,1040,"Citof-Central de Conserjería, incluye soporte Aiphone IN-N0GT/MKB",,1,270139,270139
P-1687,1041,Citof-Fuente de Poder Aiphone IQ-PS/2420S,,6,67234,403404
P-1687,1042,Citof-Unidad de Control de Bus Aiphone IN-000GT/BC,,3,30052,90156
P-1687,1043,Citof-Expansor Unidad de Control de Bus Aiphone IN-NGT/BCXB,,1,198850,198850
P-1687,1044,Citof-Cableado,,4400,170,748000
P-1687,1045,Citof-Cableado Vertical,,100,260,26000
P-1687,1046,Citof-Otros materiales,Gl,1,423995,423995
P-1687,1047,"Portón-Kit Portón batiente 2 hojas (2 BRAZOS,CENTRAL ALCOR N, ELECTROCER. EBP Y 2 TX) BFT  Lux 2,5 m",,1,600000,600000
P-1687,1048,Portón-Kit Portón Corredera FAAC 746,,1,400000,400000
P-1687,1049,Portón-Baliza calle conectada a portón interior  220v,,2,15000,30000
P-1687,1050,Portón-Fotocelda,,3,15000,45000
P-1687,1051,Portón-Botón Conserjería,,2,7131,14262
P-1687,1052,Portón-Control remoto,,75,7505,562875
P-1687,1053,Portón-Receptor Control remoto,,2,15000,30000
P-1687,1054,Portón-Cable,,400,170,68000
P-1687,1055,Portón-Otros materiales,Gl,1,122510,122510
P-1687,1056,CCAA-Lector de Tarjeta Standalone Dahua ASI1201E,,4,40000,160000
P-1687,1057,CCAA-Cableado,,305,170,51850
P-1687,1058,CCAA-Fuente y Batería,,4,8500,34000
P-1687,1059,CCAA-Switch,,1,90000,90000
P-1687,1060,CCAA-Rack 6U,,1,30000,30000
P-1687,1061,CCAA-Otros materiales,Gl,1,25610,25610
P-1687,1062,MANO DE OBRA,,1,4344898,4344898
P-1687,1063,SUPERVISION,,1,1083403,1083403
P-1688,1001,CCTV-DVR 16 canales HDCVI Hikvision DS-7216HGHI-K1,,2,64740,129480
P-1688,1002,CCTV-Cámara Domo Ascensor Hikvision DS-2CE56C0T-VFPIR,,2,24070,48140
P-1688,1003,CCTV-Cámara Bullet Hikvision DS-2CE16C0T-VFIR3F,,30,21580,647400
P-1688,1004,CCTV-Balun,,32,2500,80000
P-1688,1005,CCTV-Fuente cámara,,6,25000,150000
P-1688,1006,CCTV-Monitor 21,,2,60000,120000
P-1688,1007,CCTV-Disco Duro 1T,,2,45000,90000
P-1688,1008,CCTV-Cableado,,1220,170,207400
P-1688,1009,CCTV-Cableado Vertical,,200,500,100000
P-1688,1010,CCTV-Cableado Cámara en Ascensor,,300,500,150000
P-1688,1011,CCTV-Otros materiales,Gl,1,120569,120569
P-1688,1012,Citof-CENTRAL DE CONSEJERIA AUDIO Comelit,,1,370152,370152
P-1688,1013,Citof-FUENTE DE PODER  Comelit,,1,22601,22601
P-1688,1014,Citof-MODULO ALIMENTADOR DE BUS  Comelit,,1,110580,110580
P-1688,1015,Citof-TRANSFORMADOR DE 12VAC Comelit,,1,21815,21815
P-1688,1016,Citof-CONMUTADOR DIGITAL Comelit,,2,73244,146488
P-1688,1017,Citof-TRANSFORMADOR 20VDC Comelit,,2,29604,59208
P-1688,1018,Citof-CITOFONO DE 02 PULSADORES Comelit,,9,19254,173286
P-1688,1019,Citof-CITOFONO MINI DE 5 PULSADORES Comelit,,112,58103,6507536
P-1688,1020,Citof-Cableado,,3700,170,629000
P-1688,1021,Citof-Cableado Vertical,,200,300,60000
P-1688,1022,Citof-Caja Protectora Citófono,,6,20000,120000
P-1688,1023,Citof-Otros materiales,Gl,1,575447,575447
P-1688,1024,Alarma-Central Robo e Incendio DSC HS2064PCBSPA,,1,42500,42500
P-1688,1025,Alarma-Gabinete Central Robo DSC PC5003C,,1,11050,11050
P-1688,1026,Alarma-Teclado Alarma DSC HS2LCD,,1,49300,49300
P-1688,1027,Alarma-Expansor de Zona DSC HSM2108,,7,17000,119000
P-1688,1028,Alarma-Centralita Bosch DS3MX,,53,17000,901000
P-1688,1029,Alarma-Fuente de poder,,1,70000,70000
P-1688,1030,Alarma-Sensor Magnético Sobrepuesto  UL,,137,745,102065
P-1688,1031,Alarma-Sensor Magnético Embutido  UL,,53,700,37100
P-1688,1032,Alarma-Cableado,,3000,160,480000
P-1688,1033,Alarma-Cableado Vertical,,200,200,40000
P-1688,1034,Alarma-Botón de Pánico,,53,830,43990
P-1688,1035,Alarma-Otros materiales,Gl,1,132722,132722
P-1688,1036,Detec-Central Detección DSC HS2128PCBSPA,,1,115600,115600
P-1688,1037,Detec-Gabinete Central Robo DSC PC5003C,,1,11050,11050
P-1688,1038,Detec-Teclado Alarma DSC HS2LCD,,1,49300,49300
P-1688,1039,Detec-Expansor de Zona DSC HSM2108,,12,17000,204000
P-1688,1040,Detec-Sensor de Temperatura  UL 2H,,71,8363,593773
P-1688,1041,Detec-Sensor de Humo  UL 4H,,119,10332,1229508
P-1688,1042,Detec-Fuente poder,,1,80000,80000
P-1688,1043,Detec-Palanca de Alarma acción simple Mircom UL,,10,13653,136530
P-1688,1044,Detec-Sirena Estroboscópica Edwards,,13,17850,232050
P-1688,1045,Detec-Sensor de Gas BestKey GD-518NR,,2,29440,58880
P-1688,1046,Detec-Cableado,,2745,215,590175
P-1688,1047,Detec-Cableado Vertical,,100,500,50000
P-1688,1048,Detec-Sensor de Ducto Hochiki,,1,95118,95118
P-1688,1049,Detec-Tubo de prueba sensor de ducto,,1,1000,1000
P-1688,1050,Detec-Modulo de relé DSC HSM2204,,1,55250,55250
P-1688,1051,Detec-Otros materiales,Gl,1,245152,245152
P-1688,1052,Porteros-Central Portería Aiphone Lef 5,,1,70376,70376
P-1688,1053,Porteros-Central Portería Aiphone Lef 10,,1,85565,85565
P-1688,1054,Porteros-Portero de entrada Aiphone Le-da,,13,24302,315926
P-1688,1055,Porteros-Fuente para Central Aiphone PS/12,,2,32403,64806
P-1688,1056,Porteros-Cableado Porteros,,600,170,102000
P-1688,1057,Porteros-Chapa Eléctrica,,1,80000,80000
P-1688,1058,Porteros-Destrabador,,9,30000,270000
P-1688,1059,Porteros-Retenedor Magnético,,1,40000,40000
P-1688,1060,Porteros-Pulsador Puerta,,11,7088,77968
P-1688,1061,Porteros-Otros materiales,Gl,1,77465,77465
P-1688,1062,Portón-Baliza calle conectada a portón interior  220v,,1,15000,15000
P-1688,1063,Portón-Fotocelda,,1,15000,15000
P-1688,1064,Portón-Botón Conserjería,,1,7088,7088
P-1688,1065,Portón-Receptor Control remoto,,1,15000,15000
P-1688,1066,Portón-Cable,,200,170,34000
P-1688,1067,Portón-Otros materiales,Gl,1,4304,4304
P-1688,1068,Cerco-Metro Lineal de Cerco  6 Hebras,,230,1350,310500
P-1688,1069,Cerco-Energizador Stafix EMU,,1,195900,195900
P-1688,1070,Cerco-Gabinete,,1,20000,20000
P-1688,1071,Cerco-Sirena c/baliza (incluye gabinete protección intemperie),,1,15000,15000
P-1688,1072,Cerco-Letreros Advertencia,,23,990,22770
P-1688,1073,Cerco-Batería  12V 7Ah,,1,15000,15000
P-1688,1074,Cerco-Teclado Energizador Stafix EMU,,1,83750,83750
P-1688,1075,Cerco-Inscripción SEC,,1,100000,100000
P-1688,1076,Cerco-Otros materiales,Gl,1,53404,53404
P-1688,1077,Cambios en Proyecto de Licitación-Kit Portón batiente 2 hojas - Alta Velocidad - 150kg Centurion VERT-X,,1,520000,520000
P-1688,1078,Cambios en Proyecto de Licitación-Control Remoto,,108,7900,853200
P-1688,1079,Cambios en Proyecto de Licitación-Fotocelda,,1,15000,15000
P-1688,1080,Cambios en Proyecto de Licitación-Otros materiales,Gl,1,97174,97174
P-1688,1081,MANO DE OBRA,,1,7417508,7417508
P-1688,1082,SUPERVISION,,1,1849560,1849560
P-1688,1083,Porteros-Portero de entrada Aiphone Le-da,,1,24302,24302
P-1688,1084,Porteros-Cableado Porteros,,100,170,17000
P-1688,1085,Porteros-Chapa Eléctrica,,1,80000,80000
P-1688,1086,Porteros-Pulsador Puerta,,1,7088,7088
P-1688,1087,Porteros-Otros materiales,Gl,1,19772,19772
P-1688,1088,MANO DE OBRA,,46585,0,
P-1688,1089,SUPERVISION,,11616,0,
P-1688,1090,CCTV-Cámara Domo Ascensor Hikvision DS-2CE56C0T-VFPIR,,1,29890,29890
P-1688,1091,CCTV-Cámara Bullet Hikvision DS-2CE16C0T-VFIR3F,,-1,26237,-26237
P-1688,1092,"""CCTV-Monitor 21"""" """,,-2,61164,-122328
P-1688,1093,"""CCTV-Monitor 32"""" """,,2,143856,287712
P-1689,1001,Detección-Panel Repetidor Notifier FDU-80,UNIDA,1,305610,305610
P-1689,1002,Detección-Fuente de Poder UL,UNIDA,1,220000,220000
P-1689,1003,Detección-Baterias,UNIDA,2,12000,24000
P-1689,1004,Detección-Detector Humo Notifier FSP-951,UNIDA,32,35070,1122240
P-1689,1005,Detección-Detector Temperatura Notifier FSP-951R,UNIDA,11,45925,505175
P-1689,1006,Detección-Base Detectores Notifier B501,UNIDA,43,6263,269309
P-1689,1007,Detección-Sirena c/Luz,UNIDA,4,32565,130260
P-1689,1008,Detección-Palancas,UNIDA,4,50935,203740
P-1689,1009,Detección-Módulo Monitoreo Notifier,UNIDA,5,41750,208750
P-1689,1010,Detección-Cableado,m,610,240,146400
P-1689,1011,Detección-Canalización PVC Libre Halógeno,m,260,1650,429000
P-1689,1012,Detección-Caja IP67,UNIDA,1,38655,38655
P-1689,1013,Detección-Otros materiales,Gl,1,252218,252218
P-1689,1014,"Piping-Cañería 4"""" Sch 10  """,m,5.8,12119,70290.2
P-1689,1015,"Piping-Cañería 3"""" Sch 10  """,m,5.8,11942,69263.6
P-1689,1016,"Piping-Cañería 2"""" Sch 10  """,m,69.5,8222,571429
P-1689,1017,"Piping-Cañería 1 1/4"""" Sch 40  """,m,5.8,5849,33924.2
P-1689,1018,"Piping-Codo 4""""  """,UNIDA,1,4810,4810
P-1689,1019,"Piping-Codo 3""""  """,UNIDA,1,3156,3156
P-1689,1020,"Piping-Codo 2""""  """,UNIDA,9,1820,16380
P-1689,1021,"Piping-Codo 1 1/4""""  """,UNIDA,2,1670,3340
P-1689,1022,"Piping-Tee 4""""  """,UNIDA,1,6588,6588
P-1689,1023,"Piping-Tee 3""""  """,UNIDA,1,4609,4609
P-1689,1024,"Piping-Tee 2""""  """,UNIDA,4,3206,12824
P-1689,1025,"Piping-Tee Mec 3 x 2""""  """,UNIDA,1,3064,3064
P-1689,1026,"Piping-Tee Mec 3 x 1""""  """,UNIDA,1,3064,3064
P-1689,1027,"Piping-Tapa Ranurada 4""""  """,UNIDA,1,5845,5845
P-1689,1028,"Piping-Copla 4""""  """,UNIDA,4,3040,12160
P-1689,1029,"Piping-Copla 3""""  """,UNIDA,10,2505,25050
P-1689,1030,"Piping-Copla 2""""  """,UNIDA,47,1979,93013
P-1689,1031,"Piping-Red 4 x 3""""  """,UNIDA,1,5219,5219
P-1689,1032,"Piping-Red 3 x 2""""  """,UNIDA,2,3064,6128
P-1689,1033,"Piping-Red 2 x 1 1/2""""  """,UNIDA,4,3064,12256
P-1689,1034,"Piping-Red 2 x 1 1/4""""  """,UNIDA,1,3064,3064
P-1689,1035,"Piping-Válvula Reductora Presión 3""""  """,UNIDA,1,744820,744820
P-1689,1036,"Piping-Válvula Mariposa 3""""  """,UNIDA,1,69305,69305
P-1689,1037,"Piping-Válvula Angular 2""""  """,UNIDA,4,60538,242152
P-1689,1038,"Piping-Válvula Angular 1 1/2""""  """,UNIDA,3,35702,107106
P-1689,1039,"Piping-Válvula Bola 2""""  """,UNIDA,3,27325,81975
P-1689,1040,"Piping-Válvula Bola 1 1/4""""  """,UNIDA,1,12158,12158
P-1689,1041,"Piping-Válvula Bola 1/4""""  """,UNIDA,1,2630,2630
P-1689,1042,"Piping-Válvula Alivio 1/4""""  """,UNIDA,1,15197,15197
P-1689,1043,"Piping-Copla Storz 2"""" + Tapa  """,UNIDA,4,22278,89112
P-1689,1044,Piping-Manómetro Seco,UNIDA,4,6680,26720
P-1689,1045,"Piping-Strap 2 x 1/4""""  """,UNIDA,3,1086,3258
P-1689,1046,"Piping-Carrete 1 1/2"""" x 30 m  """,UNIDA,3,240600,721800
P-1689,1047,Piping-Anclaje Carretes,UNIDA,3,4000,12000
P-1689,1048,Piping-Funda Carrete,UNIDA,3,27000,81000
P-1689,1049,Piping-Cañería HDPE PN 16 100,Gl,1,57866,57866
P-1689,1050,Piping-Codo HDPE 100,UNIDA,2,11662,23324
P-1689,1051,Piping-Stub End 100,UNIDA,1,5436,5436
P-1689,1052,Piping-Flange,UNIDA,1,12517,12517
P-1689,1053,"Piping-Flange Slip On 4""""  """,UNIDA,1,12084,12084
P-1689,1054,Piping-Pernos Flanges,UNIDA,18,1000,18000
P-1689,1055,Piping-Fusiones,UNIDA,9,5000,45000
P-1689,1056,Piping-Red HDPE 200 x 100,UNIDA,1,23000,23000
P-1689,1057,"Piping-Sensor Flujo 3""""  """,UNIDA,1,77655,77655
P-1689,1058,Piping-Extintores PQS 10 Kg,UNIDA,11,26000,286000
P-1689,1059,Piping-Extintores K 10 Ltrs,UNIDA,4,118000,472000
P-1689,1060,Piping-Gabinete Extintores,UNIDA,15,26000,390000
P-1689,1061,Piping-Stub End 200,UNIDA,1,21000,21000
P-1689,1062,"Piping-Flange Slip On 8""""  """,UNIDA,1,15000,15000
P-1689,1063,Piping-Otros materiales,Gl,1,338252,338252
P-1689,1064,"Soportes y Antisísmicos-Soporte Pera 2""""  """,UNIDA,20,276,5520
P-1689,1065,Soportes y Antisísmicos-Hilo,UNIDA,20,793,15860
P-1689,1066,Soportes y Antisísmicos-Taco,UNIDA,20,125,2500
P-1689,1067,"Soportes y Antisísmicos-Figura 4L 2""""  """,UNIDA,12,10571,126852
P-1689,1068,Soportes y Antisísmicos-Figura 980,UNIDA,12,7164,85968
P-1689,1069,Soportes y Antisísmicos-Soportes Verticales,UNIDA,6,3000,18000
P-1689,1070,Soportes y Antisísmicos-Soportes Manifold,UNIDA,2,3000,6000
P-1689,1071,"Soportes y Antisísmicos-Perno U 4""""  """,UNIDA,2,1453,2906
P-1689,1072,"Soportes y Antisísmicos-Perno U 3""""  """,UNIDA,2,994,1988
P-1689,1073,"Soportes y Antisísmicos-Perno U 2""""  """,UNIDA,4,868,3472
P-1689,1074,Soportes y Antisísmicos-Otros materiales,Gl,1,18835,18835
P-1689,1075,Documentación y Otros-Planos As Built,Gl,1,30050,30050
P-1689,1076,Documentación y Otros-Manuales de Operación e Instrucción,Gl,1,30050,30050
P-1689,1077,Documentación y Otros-Catálogo de Productos,Gl,1,30050,30050
P-1689,1078,Documentación y Otros-Señalización Red de Incendios,Gl,1,30050,30050
P-1689,1079,Documentación y Otros-Capacitación,Gl,1,30050,30050
P-1689,1080,Documentación y Otros-Programación Panel,Gl,1,60100,60100
P-1689,1081,Documentación y Otros-Otros materiales,Gl,1,14725,14725
P-1689,1082,Gastos Generales-Fletes,Gl,1,100000,100000
P-1689,1083,Gastos Generales-Movilización,Gl,1,300000,300000
P-1689,1084,Gastos Generales-Instalación de Faenas,Gl,1,205000,205000
P-1689,1085,Gastos Generales-Otros materiales,Gl,1,42350,42350
P-1689,1086,MANO DE OBRA,,1,2092838,2092838
P-1689,1087,SUPERVISION,,1,470707,470707
P-1689,1100,"Piping-Gabinete p/Carrete 1"""" x 30 m  """,UNIDA,3,220000,660000
P-1689,1101,Piping-Base Gabinetes,UNIDA,3,25000,75000
P-1689,1102,MANO DE OBRA,,1,97362,97362
P-1689,1103,SUPERVISIÓN,,1,20771,20771
P-1690,1001,CCTV-DVR 16 canales HDCVI Hikvision DS-7216HGHI-F2,,2,77190,154380
P-1690,1002,CCTV-Cámara Domo Hikvision DS-2CE56C0T-VPIR,,9,14110,126990
P-1690,1003,CCTV-Cámara Domo Ascensor Hikvision DS-2CE56C0T-VPIR,,1,14110,14110
P-1690,1004,CCTV-Cámara Bullet Hikvision DS-2CE16D0T-IR(2.8mm),,20,11620,232400
P-1690,1005,CCTV-Balun,,30,2500,75000
P-1690,1006,CCTV-Fuente cámara,,6,25000,150000
P-1690,1007,"""CCTV-Monitor 21""""  """,,2,70000,140000
P-1690,1008,CCTV-Disco Duro 2T,,2,67844,135688
P-1690,1009,CCTV-Cableado,,2135,180,384300
P-1690,1010,CCTV-Cableado Vertical,,200,1500,300000
P-1690,1011,CCTV-Cableado Cámara en Ascensor,,100,500,50000
P-1690,1012,"""CCTV-PC con monitor 21""""  """,,1,500000,500000
P-1690,1013,CCTV-Otros materiales,Gl,1,158401,158401
P-1690,1014,Citof.-Citófono Aiphone GT-1D,,60,25821,1549260
P-1690,1015,Citof.-Central Aiphone GT-MKB,,1,268521,268521
P-1690,1016,Citof.-Fuente Aiphone IQ-PS/2420S,,1,66832,66832
P-1690,1017,Citof.-Unidad de control Bus Aiphone IN-000GT/BC,,1,29872,29872
P-1690,1018,Citof.-Cableado Aiphone,,1900,243,461700
P-1690,1019,Citof.-Cableado Citofonía Ascensor,,100,500,50000
P-1690,1020,Citof.-Cableado Vertical,,200,258,51600
P-1690,1021,Citof.-Cableado Timbre a Citófono,,300,180,54000
P-1690,1022,Citof.-Otros materiales,Gl,1,177232,177232
P-1690,1023,Robo-Central Robo e Incendio DSC HS2128PCBSPA,,1,115600,115600
P-1690,1024,Robo-Gabinete Central Robo DSC PC5003C,,1,10710,10710
P-1690,1025,Robo-Teclado Alarma DSC HS2LCD,,1,48960,48960
P-1690,1026,Robo-Expansor de Zona DSC HSM2108,,8,16830,134640
P-1690,1027,Robo-Centralita Bosch DS3MX,,29,17000,493000
P-1690,1028,Robo-Fuente de poder,,1,60000,60000
P-1690,1029,Robo-Sensor Magnético Sobrepuesto,,211,750,158250
P-1690,1030,Robo-Sensor Magnético Embutido,,61,700,42700
P-1690,1031,Robo-Cableado,,5200,180,936000
P-1690,1032,Robo-Cableado Vertical,,200,500,100000
P-1690,1033,Robo-Otros materiales,Gl,1,146990,146990
P-1690,1034,Detecc.-Teclado Alarma DSC HS2LCD,,1,48960,48960
P-1690,1035,Detecc.-Expansor de Zona DSC HSM2108,,5,16830,84150
P-1690,1036,Detecc.-Sensor de Humo  4H,,59,6000,354000
P-1690,1037,Detecc.-Fuente poder,,1,90000,90000
P-1690,1038,Detecc.-Palanca de Alarma acción simple,,10,8000,80000
P-1690,1039,Detecc.-Sirena Estroboscópica,,10,3100,31000
P-1690,1040,Detecc.-Sensor de nivel,,2,25000,50000
P-1690,1041,Detecc.-Cableado,,1525,215,327875
P-1690,1042,Detecc.-Cableado Vertical,,200,500,100000
P-1690,1043,Detecc.-Sensor de inundación,,2,25000,50000
P-1690,1044,Detecc.-Modulo de relé DSC HSM2204,,1,53550,53550
P-1690,1045,Detecc.-Extintor PQS 6 Kg,,12,17325,207900
P-1690,1046,Detecc.-Gabinete Extintor PQS 6 Kg,,12,29610,355320
P-1690,1047,Detecc.-Otros materiales,Gl,1,128293,128293
P-1690,1048,Porteros-Central Portería Aiphone Lef 10,,1,85565,85565
P-1690,1049,Porteros-Portero de entrada Aiphone Le-da,,10,24302,243020
P-1690,1050,Porteros-Fuente para Central Aiphone PS/12,,1,32403,32403
P-1690,1051,Porteros-Pulsador Conserjería,,1,7088,7088
P-1690,1052,Porteros-Cableado Porteros,,700,243,170100
P-1690,1053,Porteros-Chapa Eléctrica,,1,90000,90000
P-1690,1054,Porteros-Destrabador,,4,35000,140000
P-1690,1055,Porteros-Pulsador Puerta,,5,7088,35440
P-1690,1056,Porteros-Otros materiales,Gl,1,56255,56255
P-1690,1057,Portón-Kit Portón Corredera NICE RUN 400HS,,2,600000,1200000
P-1690,1058,Portón-Baliza calle conectada a portón interior  220v,,2,15000,30000
P-1690,1059,Portón-Fotocelda,,2,15000,30000
P-1690,1060,Portón-Botón Conserjería,,2,7088,14176
P-1690,1061,Portón-Control remoto   Garrison,,65,7900,513500
P-1690,1062,Portón-Receptor Control remoto,,2,15000,30000
P-1690,1063,Portón-Cable,,300,180,54000
P-1690,1064,Portón-Otros materiales,Gl,1,131017,131017
P-1690,1065,Cerco Eléctrico -Metro Lineal de Cerco  6 Hebras,,280,2000,560000
P-1690,1066,Cerco Eléctrico -Energizador conectado a Central de Robo Hagroy XPower i12,,4,100000,400000
P-1690,1067,Cerco Eléctrico -Gabinete,,4,25000,100000
P-1690,1068,Cerco Eléctrico -Sirena c/baliza (incluye gabinete protección intemperie),,4,13000,52000
P-1690,1069,Cerco Eléctrico -Letreros Advertencia,,28,990,27720
P-1690,1070,Cerco Eléctrico -Batería  12V 7Ah,,4,12000,48000
P-1690,1071,Cerco Eléctrico -Inscripción SEC,,1,100000,100000
P-1690,1072,Cerco Eléctrico -Otros materiales,Gl,1,90140,90140
P-1690,1073,TC-ANTENA TERRESTRE DAT BOSS MIX BI/BIII/UHF,,1,74974,74974
P-1690,1074,TC-MASTIL ZINC+CPR 40MM X ESPESOR 2MM X TIRA 2.5MT,,1,12633,12633
P-1690,1075,TC-SOPORTE MASTIL L ZINC+CPR ATORNILLABLE 300MM,,2,4888,9776
P-1690,1076,TC-Rack,,2,250000,500000
P-1690,1077,TC-Caja de Distribución  500X700X200mm,,4,71280,285120
